chrNum	start	end	strand	circID	genomic.length	samples	gene.symbol	study.group.number
chr1	34254200	34276465	-	hsa_circ_12961	22265	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	CSMD2	2
chr1	35824525	35827390	+	hsa_circ_31531	2865	H9 hESCs,normal brain tissue	ZMYM4	2
chr1	35846859	35847359	+	hsa_circ_16257	500	normal brain tissue,Hs68,leukemia	ZMYM4	3
chr1	35846859	35854683	+	hsa_circ_30294	7824	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,cd_19,leukemia	ZMYM4	4
chr1	35846859	35855699	+	hsa_circ_12083	8840	normal brain tissue,glioblastoma,oligodendroma,leukemia	ZMYM4	2
chr1	35846859	35871069	+	hsa_circ_08336	24210	normal brain tissue,leukemia	ZMYM4	2
chr1	35857812	35865177	+	hsa_circ_09639	7365	normal brain tissue,leukemia	ZMYM4	2
chr1	35879572	35881315	+	hsa_circ_20238	1743	H9 hESCs,oligodendroma,Hs68,leukocyte	ZMYM4	4
chr1	35932208	35944813	-	hsa_circ_05833	12605	H9 hESCs,normal brain tissue,glioblastoma	KIAA0319L	2
chr1	35936463	35944813	-	hsa_circ_02167	8350	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	KIAA0319L	2
chr1	35944566	35944813	-	hsa_circ_0004660	247	Hs68_RNase, Hs68_control, Nhek, K562, Huvec, Hsmm, Helas3, H1hesc, Bj, Ag04450, Sknshra, Mcf7	KIAA0319L	2
chr1	36213507	36214205	-	hsa_circ_0003352	698	Hs68_RNase, Hs68_control, K562, Helas3, H1hesc, Gm12878, Sknshra	CLSPN	2
chr1	36282482	36292436	+	hsa_circ_05492	9954	H9 hESCs,normal brain tissue,oligodendroma,Hs68	AGO4	3
chr1	36282482	36301594	+	hsa_circ_28844	19112	normal brain tissue,leukemia	AGO4	2
chr1	36288462	36292436	+	hsa_circ_10896	3974	normal brain tissue,glioblastoma,leukemia	AGO4	2
chr1	36290913	36301594	+	hsa_circ_03309	10681	normal brain tissue,leukemia	AGO4	2
chr1	36367548	36367938	+	hsa_circ_05216	390	H9 hESCs,cd_34,leukocyte	AGO1	3
chr1	36372535	36384024	+	hsa_circ_25109	11489	normal brain tissue,leukemia	AGO1	2
chr1	36411292	36439112	+	hsa_circ_0003435	27820	Hs68_RNase, Hs68_control, K562, Hepg2, Gm12878, Bj, A549	EIF2C3	2
chr1	36432555	36439112	+	hsa_circ_0002828	6557	Hs68_RNase, Hs68_control, Nhek, K562, Hepg2, Helas3, H1hesc, Ag04450, A549	EIF2C3	2
chr1	36505390	36506042	+	hsa_circ_28928	652	H9 hESCs,glioblastoma	AGO3	2
chr1	36505390	36509149	+	hsa_circ_12514	3759	H9 hESCs,oligodendroma	AGO3	2
chr1	36636571	36639079	+	hsa_circ_0004093	2508	Hs68_RNase, Hs68_control, Helas3, Bj, Ag04450, Sknshra	MAP7D1	2
chr1	36823839	36824423	-	hsa_circ_14627	584	H9 hESCs,normal brain tissue	STK40	2
chr1	38047823	38049534	-	hsa_circ_0001987	1711	Hs68_RNase, Hs68_control, Nhek, Helas3	GNL2	2
chr1	38331432	38334286	-	hsa_circ_24304	2854	H9 hESCs,normal brain tissue	INPP5B	2
chr1	38355228	38357126	-	hsa_circ_06699	1898	H9 hESCs,normal brain tissue,leukemia	INPP5B	3
chr1	39463842	39466778	+	hsa_circ_24587	2936	H9 hESCs,Hs68	AKIRIN1	2
chr1	39696853	39723700	+	hsa_circ_0008939	26847	Hs68_RNase, Hs68_control, Nhek, K562, Huvec, H1hesc, Ag04450, A549	MACF1	2
chr1	39752957	39753234	+	hsa_circ_16426	277	H9 hESCs,normal brain tissue	MACF1	2
chr1	39851105	39854330	+	hsa_circ_18628	3225	normal brain tissue,leukocyte	MACF1	2
chr1	39900085	39905172	+	hsa_circ_0005788	5087	Hs68_RNase, Hs68_control, K562	MACF1	2
chr1	39904945	39905172	+	hsa_circ_04115	227	H9 hESCs,normal brain tissue	MACF1	2
chr1	39913103	39914435	+	hsa_circ_0002104	1332	Hs68_RNase, Hs68_control, Nhek	MACF1	2
chr1	40319641	40323089	-	hsa_circ_23610	3448	H9 hESCs,normal brain tissue,oligodendroma,cd_34,Hs68	TRIT1	4
chr1	40422758	40424497	+	hsa_circ_13852	1739	H9 hESCs,normal brain tissue,Hs68	MFSD2A	3
chr1	40529898	40530231	+	hsa_circ_22775	333	H9 hESCs,normal brain tissue,Hs68	CAP1	3
chr1	40555081	40558179	-	hsa_circ_11723	3098	H9 hESCs,normal brain tissue,glioblastoma	PPT1	2
chr1	40654726	40668286	+	hsa_circ_12622	13560	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68,leukemia	RLF	4
chr1	40656443	40668286	+	hsa_circ_00853	11843	H9 hESCs,normal brain tissue,glioblastoma,Hs68,leukocyte	RLF	4
chr1	40733457	40737707	+	hsa_circ_06919	4250	H9 hESCs,normal brain tissue,oligodendroma,Hs68,leukemia	ZMPSTE24	4
chr1	40872407	40875507	+	hsa_circ_09236	3100	normal brain tissue,glioblastoma,Hs68,leukocyte	SMAP2	3
chr1	41094481	41095044	-	hsa_circ_12644	563	H9 hESCs,normal brain tissue	RIMS3	2
chr1	41463065	41466789	+	hsa_circ_14212	3724	H9 hESCs,glioblastoma	CTPS1	2
chr1	41474465	41475261	+	hsa_circ_19091	796	H9 hESCs,Hs68,leukemia	CTPS1	3
chr1	41474465	41475926	+	hsa_circ_19503	1461	H9 hESCs,Hs68,leukocyte	CTPS1	3
chr1	41512078	41514562	-	hsa_circ_0007576	2484	Hs68_RNase, Hs68_control, K562, Huvec, Hepg2, H1hesc, Bj	SCMH1	2
chr1	41512078	41541123	-	hsa_circ_16170	29045	H9 hESCs,normal brain tissue	SCMH1	2
chr1	41536266	41541123	-	hsa_circ_12377	4857	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,HEK293,cd_19,cd_34,Hs68	SCMH1	4
chr1	41578954	41582682	-	hsa_circ_32099	3728	H9 hESCs,normal brain tissue,glioblastoma,Hs68,leukocyte	SCMH1	4
chr1	41578954	41608784	-	hsa_circ_05842	29830	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,HEK293,cd_19,Hs68	SCMH1	4
chr1	41578954	41627104	-	hsa_circ_0003751	48150	Hs68_RNase, Hs68_control, K562, Hsmm, Hepg2, H1hesc, Gm12878, Bj, Ag04450, A549, Sknshra, Mcf7	SCMH1	2
chr1	42693553	42789498	-	hsa_circ_22521	95945	H9 hESCs,normal brain tissue,glioblastoma	FOXJ3	2
chr1	42730785	42744343	-	hsa_circ_03825	13558	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	FOXJ3	3
chr1	42730785	42776781	-	hsa_circ_14879	45996	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	FOXJ3	3
chr1	44054401	44058272	+	hsa_circ_0004335	3871	Hs68_RNase, Hs68_control, Huvec, Hepg2, Bj, A549	PTPRF	2
chr1	44137175	44149475	+	hsa_circ_18629	12300	H9 hESCs,Hs68,leukemia	KDM4A	3
chr1	44290402	44303983	+	hsa_circ_27795	13581	H9 hESCs,normal brain tissue	ST3GAL3	2
chr1	44360054	44365399	+	hsa_circ_11911	5345	H9 hESCs,Hs68	ST3GAL3	2
chr1	44386075	44386600	+	hsa_circ_0006595	525	Hs68_RNase, Hs68_control, Nhek, K562, Huvec, Hsmm, Hepg2, Helas3, H1hesc, Gm12878, Bj, Ag04450, A549, Nhlf, Sknshra, Mcf7	ST3GAL3	2
chr1	44713610	44785416	-	hsa_circ_20437	71806	H9 hESCs,normal brain tissue	ERI3	2
chr1	44713610	44804994	-	hsa_circ_21617	91384	H9 hESCs,normal brain tissue	ERI3	2
chr1	44750506	44785416	-	hsa_circ_31032	34910	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	ERI3	3
chr1	44750506	44804994	-	hsa_circ_0007437	54488	Hs68_RNase, Hs68_control, K562, Huvec, Helas3, H1hesc, Gm12878, Bj, Ag04450, A549	ERI3	2
chr1	44773981	44785416	-	hsa_circ_15033	11435	H9 hESCs,normal brain tissue,glioblastoma	ERI3	2
chr1	44773981	44804994	-	hsa_circ_00558	31013	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	ERI3	3
chr1	44778840	44804994	-	hsa_circ_26796	26154	H9 hESCs,normal brain tissue,Hs68	ERI3	3
chr1	44785299	44804994	-	hsa_circ_27874	19695	H9 hESCs,glioblastoma,oligodendroma,Hs68	ERI3	3
chr1	44877652	44878394	+	hsa_circ_00849	742	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,leukemia	RNF220	3
chr1	45223227	45223812	+	hsa_circ_06917	585	H9 hESCs,normal brain tissue,Hs68	KIF2C	3
chr1	45223227	45226374	+	hsa_circ_0002952	3147	Hs68_RNase, Hs68_control, A549	KIF2C	2
chr1	46032240	46032692	+	hsa_circ_29404	452	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,cd_19,Hs68	AKR1A1	4
chr1	46080684	46082065	+	hsa_circ_02159	1381	H9 hESCs,glioblastoma	NASP	2
chr1	46099160	46108171	-	hsa_circ_0005361	9011	Hs68_RNase, Hs68_control, K562, H1hesc, Gm12878, Bj	GPBP1L1	2
chr1	46105881	46108171	-	hsa_circ_13567	2290	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	GPBP1L1	3
chr1	46108098	46120991	-	hsa_circ_09386	12893	H9 hESCs,oligodendroma	GPBP1L1	2
chr1	46108098	46124814	-	hsa_circ_02924	16716	Hs68,leukemia	GPBP1L1	2
chr1	46124699	46126897	-	hsa_circ_28797	2198	H9 hESCs,normal brain tissue,glioblastoma,cd_19	GPBP1L1	3
chr1	46543186	46546422	-	hsa_circ_0003161	3236	Hs68_RNase, Hs68_control, K562	PIK3R3	2
chr1	47725960	47726211	-	hsa_circ_10710	251	glioblastoma,Hs68	STIL	2
chr1	47745912	47748131	-	hsa_circ_08716	2219	H9 hESCs,glioblastoma,HEK293,Hs68	STIL	4
chr1	47753222	47765824	-	hsa_circ_0004280	12602	Hs68_RNase, Hs68_control, K562	STIL	2
chr1	47761436	47767420	-	hsa_circ_08501	5984	H9 hESCs,normal brain tissue,glioblastoma,Hs68	STIL	3
chr1	47761436	47770668	-	hsa_circ_0005428	9232	Hs68_RNase, Hs68_control, K562, Gm12878, A549, Sknshra	STIL	2
chr1	47767232	47776034	-	hsa_circ_0007322	8802	Hs68_RNase, Hs68_control, K562	STIL	2
chr1	47834140	47840965	+	hsa_circ_0008201	6825	Hs68_RNase, Hs68_control, K562	CMPK1	2
chr1	47840580	47840965	+	hsa_circ_0004741	385	Hs68_RNase, Hs68_control, K562	CMPK1	2
chr1	48821341	48825442	-	hsa_circ_27756	4101	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	SPATA6	3
chr1	48917223	48918803	-	hsa_circ_29118	1580	H9 hESCs,glioblastoma	SPATA6	2
chr1	50956259	51001129	-	hsa_circ_0008981	44870	Hs68_RNase, Hs68_control, K562, Ag04450	FAF1	2
chr1	51001040	51050483	-	hsa_circ_16643	49443	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	FAF1	2
chr1	51032748	51061888	-	hsa_circ_00798	29140	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	FAF1	3
chr1	51121113	51210447	-	hsa_circ_0004619	89334	Hs68_RNase, Hs68_control, K562, Helas3, Gm12878	FAF1	2
chr1	51253671	51267349	-	hsa_circ_08211	13678	H9 hESCs,normal brain tissue,glioblastoma,Hs68,leukemia	FAF1	4
chr1	51253671	51323669	-	hsa_circ_0003332	69998	Hs68_RNase, Hs68_control, K562, Hepg2, Helas3, Gm12878, Bj, Ag04450, A549	FAF1	2
chr1	51860052	51875368	-	hsa_circ_0008090	15316	Hs68_RNase, Hs68_control, K562, Helas3, Gm12878, Bj, A549	EPS15	2
chr1	51860052	51887530	-	hsa_circ_27525	27478	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	EPS15	2
chr1	51868106	51874004	-	hsa_circ_31574	5898	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	EPS15	3
chr1	51869090	51874004	-	hsa_circ_29823	4914	H9 hESCs,glioblastoma	EPS15	2
chr1	51871576	51874004	-	hsa_circ_0004877	2428	Hs68_RNase, Hs68_control, K562, Hepg2, H1hesc, Gm12878, Ag04450, A549, Sknshra	EPS15	2
chr1	51906018	51913807	-	hsa_circ_0006125	7789	Hs68_RNase, Hs68_control, K562, Helas3, Gm12878, Ag04450	EPS15	2
chr1	51926762	51930998	-	hsa_circ_12150	4236	H9 hESCs,normal brain tissue,Hs68	EPS15	3
chr1	51926762	51946986	-	hsa_circ_0006350	20224	Hs68_RNase, Hs68_control, K562, Gm12878	EPS15	2
chr1	52211207	52231653	+	hsa_circ_26876	20446	H9 hESCs,normal brain tissue,Hs68	OSBPL9	3
chr1	52215816	52231653	+	hsa_circ_26943	15837	H9 hESCs,normal brain tissue,Hs68	OSBPL9	3
chr1	52215816	52237854	+	hsa_circ_0008811	22038	Hs68_RNase, Hs68_control, Ag04450	OSBPL9	2
chr1	52237741	52238395	+	hsa_circ_11625	654	H9 hESCs,glioblastoma,Hs68	OSBPL9	3
chr1	52283737	52299842	-	hsa_circ_14238	16105	normal brain tissue,Hs68	NRD1	2
chr1	52289335	52299842	-	hsa_circ_17483	10507	H9 hESCs,glioblastoma,oligodendroma,Hs68	NRD1	3
chr1	52293467	52299842	-	hsa_circ_29160	6375	H9 hESCs,normal brain tissue,glioblastoma,Hs68	NRD1	3
chr1	52861717	52863535	-	hsa_circ_0003494	1818	Hs68_RNase, Hs68_control, K562, H1hesc, Gm12878, Bj, Sknshra, Mcf7	ORC1	2
chr1	52943379	52947595	-	hsa_circ_22266	4216	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	ZCCHC11	2
chr1	52943379	52954707	-	hsa_circ_18340	11328	H9 hESCs,normal brain tissue,Hs68	ZCCHC11	3
chr1	52959282	52975384	-	hsa_circ_23494	16102	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	ZCCHC11	3
chr1	52981562	52992045	-	hsa_circ_08299	10483	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	ZCCHC11	2
chr1	53245524	53262456	+	hsa_circ_0004989	16932	Hs68_RNase, Hs68_control, K562, Ag04450, A549	ZYG11B	2
chr1	53322669	53329829	+	hsa_circ_04555	7160	H9 hESCs,Hs68	ZYG11A	2
chr1	53326402	53333449	+	hsa_circ_0008430	7047	Hs68_RNase, Hs68_control, K562, Helas3, Gm12878, A549	ZYG11A	2
chr1	54059780	54060663	-	hsa_circ_22291	883	normal brain tissue,Hs68	GLIS1	2
chr1	54059780	54065951	-	hsa_circ_15091	6171	normal brain tissue,oligodendroma,Hs68	GLIS1	2
chr1	54254805	54262817	-	hsa_circ_0006676	8012	Hs68_RNase, Hs68_control, K562, H1hesc	TMEM48	2
chr1	54266365	54275419	-	hsa_circ_29401	9054	H9 hESCs,glioblastoma	TMEM48	2
chr1	54266365	54298264	-	hsa_circ_0009070	31899	Hs68_RNase, Hs68_control, K562, Helas3	TMEM48	2
chr1	54269600	54272190	-	hsa_circ_0005482	2590	Hs68_RNase, Hs68_control, K562, Huvec, Hepg2, H1hesc, A549	TMEM48	2
chr1	54506428	54513045	-	hsa_circ_27079	6617	H9 hESCs,glioblastoma,Hs68	TMEM59	3
chr1	55186835	55197373	+	hsa_circ_19837	10538	H9 hESCs,leukemia	HEATR8-TTC4	2
chr1	55340765	55341720	-	hsa_circ_17686	955	H9 hESCs,normal brain tissue	DHCR24	2
chr1	56977647	56990226	-	hsa_circ_15172	12579	H9 hESCs,Hs68	PPAP2B	2
chr1	56977647	57002784	-	hsa_circ_05939	25137	normal brain tissue,Hs68	PPAP2B	2
chr1	58971731	59000003	-	hsa_circ_0006281	28272	Hs68_RNase, Hs68_control, Nhek, K562, Sknshra	OMA1	2
chr1	58971731	59002413	-	hsa_circ_07816	30682	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,HEK293,cd_19,Hs68	OMA1	4
chr1	58971731	59004982	-	hsa_circ_19168	33251	normal brain tissue,glioblastoma,oligodendroma,Hs68,leukemia,leukocyte	OMA1	3
chr1	58992932	59002413	-	hsa_circ_04349	9481	glioblastoma,cd_19,leukemia,leukocyte	OMA1	3
chr1	59137541	59142728	-	hsa_circ_26818	5187	H9 hESCs,leukemia	MYSM1	2
chr1	59787207	59812070	+	hsa_circ_00027	24863	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,cd_19,neutr,Hs68	FGGY	4
chr1	59787207	59844509	+	hsa_circ_18000	57302	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	FGGY	3
chr1	59787207	59922748	+	hsa_circ_0004478	135541	Hs68_RNase, Hs68_control, Helas3	FGGY	2
chr1	59787207	59978111	+	hsa_circ_0006269	190904	Hs68_RNase, Hs68_control, Nhek, Mcf7	FGGY	2
chr1	59805629	59812070	+	hsa_circ_03609	6441	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,cd_19,Hs68	FGGY	4
chr1	59805629	59844509	+	hsa_circ_28495	38880	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	FGGY	3
chr1	59811918	59844509	+	hsa_circ_16720	32591	H9 hESCs,normal brain tissue	FGGY	2
chr1	60091659	60139805	+	hsa_circ_05448	48146	H9 hESCs,oligodendroma	FGGY	2
chr1	62907158	62907970	+	hsa_circ_29585	812	H9 hESCs,normal brain tissue	USP1	2
chr1	62907158	62908990	+	hsa_circ_0008657	1832	Hs68_RNase, Hs68_control, Nhek, K562, Hepg2, H1hesc, Gm12878, Ag04450, A549, Sknshra	USP1	2
chr1	62908829	62914337	+	hsa_circ_18978	5508	normal brain tissue,cd_19	USP1	2
chr1	62910408	62914337	+	hsa_circ_16209	3929	normal brain tissue,cd_19,leukocyte	USP1	3
chr1	63042932	63044637	-	hsa_circ_18205	1705	H9 hESCs,normal brain tissue,Hs68	DOCK7	3
chr1	63042932	63052295	-	hsa_circ_0002032	9363	Hs68_RNase, Hs68_control, Nhek, Helas3, Bj, Ag04450, A549	DOCK7	2
chr1	63944434	63974241	-	hsa_circ_09477	29807	H9 hESCs,normal brain tissue,Hs68	ITGB3BP	3
chr1	64474976	64516388	+	hsa_circ_05406	41412	H9 hESCs,normal brain tissue,glioblastoma,HEK293,cd_19,Hs68	ROR1	4
chr1	64515362	64516388	+	hsa_circ_23445	1026	H9 hESCs,normal brain tissue,cd_19,Hs68	ROR1	4
chr1	65068488	65107652	+	hsa_circ_14038	39164	H9 hESCs,normal brain tissue,glioblastoma	CACHD1	2
chr1	65131739	65141666	+	hsa_circ_29144	9927	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	CACHD1	3
chr1	65243305	65255197	+	hsa_circ_21237	11892	H9 hESCs,normal brain tissue,glioblastoma	RAVER2	2
chr1	65811293	65831879	+	hsa_circ_07038	20586	H9 hESCs,normal brain tissue	DNAJC6	2
chr1	65830317	65831879	+	hsa_circ_19407	1562	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68,leukocyte	DNAJC6	4
chr1	66378927	66384518	+	hsa_circ_0008433	5591	Hs68_RNase, Hs68_control, K562, Bj, Ag04450, Sknshra	PDE4B	2
chr1	66713142	66731770	+	hsa_circ_0002572	18628	Hs68_RNase, Hs68_control, Ag04450, Sknshra	PDE4B	2
chr1	67142686	67154958	+	hsa_circ_0007122	12272	Hs68_RNase, Hs68_control, Bj, Sknshra	SGIP1	2
chr1	67356836	67371058	-	hsa_circ_09736	14222	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	WDR78	3
chr1	68960112	68960378	-	hsa_circ_04469	266	H9 hESCs,Hs68	DEPDC1	2
chr1	70650467	70654956	-	hsa_circ_00880	4489	H9 hESCs,Hs68	LRRC40	2
chr1	70694104	70698060	+	hsa_circ_09911	3956	H9 hESCs,normal brain tissue	SRSF11	2
chr1	70736538	70742527	-	hsa_circ_0008112	5989	Hs68_RNase, Hs68_control, K562, Hepg2	ANKRD13C	2
chr1	70736538	70781249	-	hsa_circ_00335	44711	H9 hESCs,glioblastoma,oligodendroma	ANKRD13C	2
chr1	70740402	70766591	-	hsa_circ_08516	26189	normal brain tissue,HEK293	ANKRD13C	2
chr1	70742447	70781249	-	hsa_circ_0008892	38802	Hs68_RNase, Hs68_control, Bj, Ag04450, Mcf7	ANKRD13C	2
chr1	70758070	70771973	-	hsa_circ_0002231	13903	Hs68_RNase, Hs68_control, Ag04450	ANKRD13C	2
chr1	70758070	70781249	-	hsa_circ_14437	23179	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,cd_19	ANKRD13C	3
chr1	70761812	70771973	-	hsa_circ_0005884	10161	Hs68_RNase, Hs68_control, K562	ANKRD13C	2
chr1	70761812	70781249	-	hsa_circ_30675	19437	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	ANKRD13C	2
chr1	70766446	70781249	-	hsa_circ_0003566	14803	Hs68_RNase, Hs68_control, K562, H1hesc, Gm12878, Bj	ANKRD13C	2
chr1	70771906	70781249	-	hsa_circ_09421	9343	H9 hESCs,Hs68	ANKRD13C	2
chr1	74715142	74737392	+	hsa_circ_0006954	22250	Hs68_RNase, Hs68_control, Ag04450	FPGT-TNNI3K	2
chr1	76205664	76216231	+	hsa_circ_02300	10567	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	ACADM	3
chr1	76211490	76216231	+	hsa_circ_11459	4741	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	ACADM	2
chr1	76215103	76216231	+	hsa_circ_13711	1128	H9 hESCs,normal brain tissue	ACADM	2
chr1	78097534	78107340	-	hsa_circ_12305	9806	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	ZZZ3	2
chr1	78107068	78107340	-	hsa_circ_0002717	272	Hs68_RNase, Hs68_control, K562, H1hesc	ZZZ3	2
chr1	78177431	78181553	-	hsa_circ_0005374	4122	Hs68_RNase, Hs68_control, Hsmm	USP33	2
chr1	78183551	78191447	-	hsa_circ_0000087	7896	cd_19, Hs68_RNase, Hs68_control, Nhek, K562, Hepg2, Helas3, H1hesc, Gm12878, Bj, Ag04450, A549, Sknshra, Mcf7	USP33	3
chr1	78267015	78272786	+	hsa_circ_18670	5771	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,leukocyte	FAM73A	3
chr1	78267015	78280916	+	hsa_circ_12982	13901	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68,leukemia	FAM73A	4
chr1	78267015	78309092	+	hsa_circ_29227	42077	normal brain tissue,glioblastoma,oligodendroma,leukemia	FAM73A	2
chr1	78268954	78279552	+	hsa_circ_09493	10598	H9 hESCs,normal brain tissue	FAM73A	2
chr1	78324622	78327007	+	hsa_circ_17923	2385	normal brain tissue,cd_19,Hs68,leukemia,leukocyte	FAM73A	4
chr1	78324622	78329713	+	hsa_circ_0008606	5091	Hs68_RNase, Hs68_control, H1hesc	FAM73A	2
chr1	82302569	82372915	+	hsa_circ_18228	70346	H9 hESCs,glioblastoma,oligodendroma	LPHN2	2
chr1	84644859	84680000	+	hsa_circ_28289	35141	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	PRKACB	3
chr1	85331067	85331821	-	hsa_circ_27240	754	H9 hESCs,Hs68	LPAR3	2
chr1	85816097	85817262	-	hsa_circ_0003743	1165	Hs68_RNase, Hs68_control, Bj	DDAH1	2
chr1	85816097	85824530	-	hsa_circ_15529	8433	normal brain tissue,oligodendroma,Hs68	DDAH1	2
chr1	86241356	86252144	-	hsa_circ_19650	10788	H9 hESCs,normal brain tissue,oligodendroma,Hs68	COL24A1	3
chr1	87181406	87190088	+	hsa_circ_20840	8682	oligodendroma,leukemia	SH3GLB1	2
chr1	89206670	89206971	+	hsa_circ_10806	301	normal brain tissue,cd_19,leukocyte	PKN2	3
chr1	89206670	89226059	+	hsa_circ_21646	19389	glioblastoma,leukemia	PKN2	2
chr1	89206670	89251896	+	hsa_circ_07030	45226	normal brain tissue,glioblastoma,oligodendroma,leukemia	PKN2	2
chr1	89236034	89237562	+	hsa_circ_21202	1528	normal brain tissue,glioblastoma,oligodendroma,Hs68,leukemia	PKN2	3
chr1	89236034	89251896	+	hsa_circ_03457	15862	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	PKN2	3
chr1	89251786	89271700	+	hsa_circ_07503	19914	normal brain tissue,glioblastoma,leukemia	PKN2	2
chr1	91403041	91447927	-	hsa_circ_29312	44886	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	ZNF644	2
chr1	92327027	92327201	-	hsa_circ_0006622	174	Hs68_RNase, Hs68_control, Helas3	TGFBR3	2
chr1	92798947	92811471	+	hsa_circ_04609	12524	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	RPAP2	3
chr1	92798947	92846430	+	hsa_circ_03016	47483	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,cd_19,neutr,Hs68,leukocyte	RPAP2	5
chr1	93029198	93073284	-	hsa_circ_11187	44086	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	EVI5	2
chr1	93070863	93073284	-	hsa_circ_01441	2421	H9 hESCs,normal brain tissue,Hs68	EVI5	3
chr1	93089732	93101893	-	hsa_circ_0005886	12161	Hs68_RNase, Hs68_control, K562	EVI5	2
chr1	93159358	93170301	-	hsa_circ_05985	10943	H9 hESCs,normal brain tissue	EVI5	2
chr1	93301746	93303190	+	hsa_circ_0003069	1444	Hs68_RNase, Hs68_control, K562, Helas3, Ag04450, Sknshra	RPL5	2
chr1	93676358	93682303	+	hsa_circ_0002304	5945	Hs68_RNase, Hs68_control, K562, Gm12878	CCDC18	2
chr1	94032835	94033408	-	hsa_circ_17862	573	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	BCAR3	3
chr1	94047857	94057950	-	hsa_circ_18910	10093	Hs68,leukemia	BCAR3	2
chr1	94107859	94140497	-	hsa_circ_0002986	32638	Hs68_RNase, Hs68_control, Hsmm, Hepg2, H1hesc, Gm12878, A549, Nhlf	BCAR3	2
chr1	94140169	94140497	-	hsa_circ_29534	328	H9 hESCs,normal brain tissue,Hs68	BCAR3	3
chr1	94360169	94367225	-	hsa_circ_10424	7056	H9 hESCs,normal brain tissue,glioblastoma,Hs68	GCLM	3
chr1	94360169	94370144	-	hsa_circ_0004495	9975	Hs68_RNase, Hs68_control, Hepg2, H1hesc, Ag04450	GCLM	2
chr1	94685813	94697199	-	hsa_circ_0003310	11386	Hs68_RNase, Hs68_control, Nhek, Huvec	ARHGAP29	2
chr1	94924162	94948795	+	hsa_circ_01132	24633	oligodendroma,leukemia	ABCD3	2
chr1	94964157	94972198	+	hsa_circ_12967	8041	H9 hESCs,normal brain tissue,Hs68	ABCD3	3
chr1	95609446	95616975	+	hsa_circ_03283	7529	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,cd_19,neutr,leukocyte	TMEM56	4
chr1	95609446	95639445	+	hsa_circ_06744	29999	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	TMEM56	3
chr1	98015115	98060722	-	hsa_circ_04940	45607	normal brain tissue,Hs68	DPYD	2
chr1	100515464	100535241	+	hsa_circ_25841	19777	H9 hESCs,normal brain tissue,glioblastoma,cd_19,Hs68,leukemia	HIAT1	5
chr1	100533532	100534142	+	hsa_circ_05290	610	H9 hESCs,glioblastoma	HIAT1	2
chr1	100889777	100908552	+	hsa_circ_02823	18775	glioblastoma,oligodendroma,neutr	CDC14A	2
