chrNum	start	end	strand	corresponding_positive_circID
chr1	59805629	59812070	+	hsa_circ_03609
chr1	59787207	59812070	+	hsa_circ_00027
chr1	59805629	59844509	+	hsa_circ_28495
chr1	59811918	59844509	+	hsa_circ_16720
chr1	59787207	59844509	+	hsa_circ_18000
chr1	59787207	59922748	+	hsa_circ_0004478
chr1	59787207	59978111	+	hsa_circ_0006269
chr1	60091659	60139805	+	hsa_circ_05448
chr1	62907158	62907970	+	hsa_circ_29585
chr1	62907158	62908990	+	hsa_circ_0008657
chr1	62908829	62914337	+	hsa_circ_18978
chr1	62910408	62914337	+	hsa_circ_16209
chr1	64474976	64516388	+	hsa_circ_05406
chr1	64515362	64516388	+	hsa_circ_23445
chr1	65068488	65107652	+	hsa_circ_14038
chr1	65131739	65141666	+	hsa_circ_29144
chr1	65243305	65255197	+	hsa_circ_21237
chr1	65811293	65831879	+	hsa_circ_07038
chr1	65830317	65831879	+	hsa_circ_19407
chr1	66378927	66384518	+	hsa_circ_0008433
chr1	66713142	66731770	+	hsa_circ_0002572
chr1	67142686	67154958	+	hsa_circ_0007122
chr1	70694104	70698060	+	hsa_circ_09911
chr1	74715142	74737392	+	hsa_circ_0006954
chr1	76205664	76216231	+	hsa_circ_02300
chr1	76211490	76216231	+	hsa_circ_11459
chr1	76215103	76216231	+	hsa_circ_13711
chr1	78267015	78272786	+	hsa_circ_18670
chr1	78268954	78279552	+	hsa_circ_09493
chr1	78267015	78280916	+	hsa_circ_12982
chr1	78267015	78309092	+	hsa_circ_29227
chr1	78324622	78327007	+	hsa_circ_17923
chr1	78324622	78329713	+	hsa_circ_0008606
chr1	82302569	82372915	+	hsa_circ_18228
chr1	84644859	84680000	+	hsa_circ_28289
chr1	87181406	87190088	+	hsa_circ_20840
chr1	89206670	89206971	+	hsa_circ_10806
chr1	89206670	89226059	+	hsa_circ_21646
chr1	89236034	89237562	+	hsa_circ_21202
chr1	89206670	89251896	+	hsa_circ_07030
chr1	89236034	89251896	+	hsa_circ_03457
chr1	89251786	89271700	+	hsa_circ_07503
chr1	92798947	92811471	+	hsa_circ_04609
chr1	92798947	92846430	+	hsa_circ_03016
chr1	93301746	93303190	+	hsa_circ_0003069
chr1	93676358	93682303	+	hsa_circ_0002304
chr1	94924162	94948795	+	hsa_circ_01132
chr1	94964157	94972198	+	hsa_circ_12967
chr1	95609446	95616975	+	hsa_circ_03283
chr1	95609446	95639445	+	hsa_circ_06744
chr1	100533532	100534142	+	hsa_circ_05290
chr1	100515464	100535241	+	hsa_circ_25841
chr1	100889777	100908552	+	hsa_circ_02823
chr1	101372407	101387397	+	hsa_circ_11632
chr1	101379218	101387397	+	hsa_circ_26406
chr1	104108056	104118162	+	hsa_circ_06458
chr1	107866903	107867544	+	hsa_circ_0002286
chr1	109336203	109342927	+	hsa_circ_05779
chr1	109773499	109774408	+	hsa_circ_17996
chr1	110116358	110116659	+	hsa_circ_09787
chr1	111434013	111435155	+	hsa_circ_04370
chr1	111690263	111703918	+	hsa_circ_20760
chr1	111998707	112002258	+	hsa_circ_0006130
chr1	113196219	113202401	+	hsa_circ_12733
chr1	113196219	113209767	+	hsa_circ_03724
chr1	114214355	114216087	+	hsa_circ_24230
chr1	116202261	116206889	+	hsa_circ_0002623
chr1	116562202	116563506	+	hsa_circ_18063
chr1	117944807	117948267	+	hsa_circ_11652
chr1	117944807	117957453	+	hsa_circ_02600
chr1	117944807	117963271	+	hsa_circ_02643
chr1	117944807	117984947	+	hsa_circ_29618
chr1	117944807	118009049	+	hsa_circ_00014
chr1	118003110	118045592	+	hsa_circ_05795
chr1	121115831	121116815	+	hsa_circ_26042
chr1	144598511	144607061	+	hsa_circ_0003960
chr1	145248812	145281704	+	hsa_circ_0002956
chr1	145281368	145281704	+	hsa_circ_06141
chr1	145487303	145492375	+	hsa_circ_16943
chr1	145646114	145663367	+	hsa_circ_24428
chr1	145646114	145687091	+	hsa_circ_01931
chr1	145897084	145900490	+	hsa_circ_13751
chr1	145916724	145919047	+	hsa_circ_0008497
chr1	146724277	146731572	+	hsa_circ_27799
chr1	146747016	146757164	+	hsa_circ_12417
chr1	146757974	146759412	+	hsa_circ_0006296
chr1	147438785	147442191	+	hsa_circ_28329
chr1	147458430	147460753	+	hsa_circ_0004775
chr1	150307405	150307712	+	hsa_circ_24335
chr1	150390071	150418877	+	hsa_circ_00408
chr1	150413398	150418877	+	hsa_circ_25711
chr1	150464886	150469384	+	hsa_circ_04221
chr1	150902442	150913904	+	hsa_circ_0006851
chr1	150919361	150922001	+	hsa_circ_22860
chr1	150933038	150934634	+	hsa_circ_16855
chr1	150923840	150935195	+	hsa_circ_0006352
chr1	150990287	150991145	+	hsa_circ_03082
chr1	150997086	150998149	+	hsa_circ_10160
chr1	150997086	150999803	+	hsa_circ_27070
chr1	151060665	151079698	+	hsa_circ_06616
chr1	151139409	151139890	+	hsa_circ_22177
chr1	151196723	151205179	+	hsa_circ_0007228
chr1	151199795	151205179	+	hsa_circ_0008018
chr1	151204146	151205179	+	hsa_circ_0005710
chr1	151209033	151209239	+	hsa_circ_0003432
chr1	151212430	151215043	+	hsa_circ_0008623
chr1	151234636	151236504	+	hsa_circ_09928
chr1	151611363	151611595	+	hsa_circ_23132
chr1	151630710	151641111	+	hsa_circ_06885
chr1	151611363	151641111	+	hsa_circ_23848
chr1	151611363	151665959	+	hsa_circ_29831
chr1	153727117	153730239	+	hsa_circ_0005964
chr1	153735203	153737539	+	hsa_circ_0006939
chr1	154213988	154218851	+	hsa_circ_0006849
chr1	154221714	154224129	+	hsa_circ_0006433
chr1	154223516	154224129	+	hsa_circ_32854
chr1	154231452	154232505	+	hsa_circ_04722
chr1	155695172	155695810	+	hsa_circ_10842
chr1	156169625	156170263	+	hsa_circ_0007393
chr1	161748033	161753886	+	hsa_circ_22954
chr1	161748033	161772062	+	hsa_circ_09592
chr1	161816238	161833102	+	hsa_circ_25845
chr1	165859440	165860559	+	hsa_circ_13887
chr1	165859440	165865569	+	hsa_circ_01140
chr1	167659285	167667079	+	hsa_circ_27155
chr1	167734819	167745403	+	hsa_circ_21898
chr1	167921037	167944253	+	hsa_circ_26733
chr1	167935866	167944253	+	hsa_circ_13037
chr1	168032858	168037701	+	hsa_circ_0007277
chr1	168200751	168201157	+	hsa_circ_0002093
chr1	168200751	168208398	+	hsa_circ_0006593
chr1	170688866	170695542	+	hsa_circ_0004370
chr1	170688866	170699489	+	hsa_circ_0007745
chr1	170695360	170699489	+	hsa_circ_26618
chr1	171492359	171496983	+	hsa_circ_0003644
chr1	171537385	171544267	+	hsa_circ_25596
chr1	171544065	171546776	+	hsa_circ_0002269
chr1	171492359	171556890	+	hsa_circ_11208
chr1	171548492	171556890	+	hsa_circ_24037
chr1	171752879	171763667	+	hsa_circ_0007834
chr1	172356272	172357949	+	hsa_circ_05357
chr1	172520651	172526934	+	hsa_circ_24811
chr1	172520651	172548407	+	hsa_circ_12513
chr1	173743443	173744981	+	hsa_circ_0005794
chr1	173799797	173823043	+	hsa_circ_17175
chr1	174188262	174190302	+	hsa_circ_0008141
chr1	174241551	174274265	+	hsa_circ_12853
chr1	174241551	174363283	+	hsa_circ_00649
chr1	174244970	174363283	+	hsa_circ_0006029
chr1	174606512	174671394	+	hsa_circ_02160
chr1	178252698	178269253	+	hsa_circ_31129
chr1	179012849	179023773	+	hsa_circ_13600
chr1	179033061	179033631	+	hsa_circ_13325
chr1	179306971	179310445	+	hsa_circ_01168
chr1	179306971	179312078	+	hsa_circ_0007700
chr1	179955303	179966310	+	hsa_circ_12387
chr1	179955303	179975702	+	hsa_circ_28585
chr1	179972308	179975702	+	hsa_circ_09824
chr1	180010272	180017840	+	hsa_circ_0006924
chr1	180044156	180053313	+	hsa_circ_30014
chr1	180772523	180780624	+	hsa_circ_03004
chr1	180793888	180794480	+	hsa_circ_02503
chr1	183083665	183084772	+	hsa_circ_11365
chr1	185056683	185062408	+	hsa_circ_14806
chr1	185183638	185200840	+	hsa_circ_12284
chr1	186359842	186360923	+	hsa_circ_15036
chr1	193107214	193111196	+	hsa_circ_25868
chr1	193172924	193181607	+	hsa_circ_24002
chr1	193181194	193205486	+	hsa_circ_25925
chr1	198222169	198233365	+	hsa_circ_03379
chr1	198190128	198233365	+	hsa_circ_0000169
chr1	198201682	198233365	+	hsa_circ_0002528
chr1	198201682	198248191	+	hsa_circ_06653
chr1	198247090	198266370	+	hsa_circ_0006267
chr1	200729966	200730226	+	hsa_circ_15469
chr1	200729966	200784772	+	hsa_circ_00337
chr1	200776503	200801973	+	hsa_circ_0006265
chr1	201681944	201687883	+	hsa_circ_24137
chr1	201779073	201786413	+	hsa_circ_08503
chr1	201786215	201786413	+	hsa_circ_0008264
chr1	201816406	201817722	+	hsa_circ_17897
chr1	201823722	201826322	+	hsa_circ_31878
chr1	201823722	201828122	+	hsa_circ_12120
chr1	201966446	201969143	+	hsa_circ_24274
chr1	201970503	201972589	+	hsa_circ_19654
chr1	203651869	203652526	+	hsa_circ_0004290
chr1	203676136	203677232	+	hsa_circ_0007167
chr1	203680004	203683405	+	hsa_circ_0002827
chr1	203672779	203691817	+	hsa_circ_22628
chr1	203680004	203691817	+	hsa_circ_03501
chr1	203786053	203787817	+	hsa_circ_06752
chr1	204082042	204083733	+	hsa_circ_15401
chr1	204083448	204086318	+	hsa_circ_27224
chr1	204085634	204086835	+	hsa_circ_06381
chr1	204082042	204086835	+	hsa_circ_08540
chr1	204082042	204092932	+	hsa_circ_0009157
chr1	205238077	205239012	+	hsa_circ_27337
chr1	206566045	206567030	+	hsa_circ_0008182
chr1	206574779	206579933	+	hsa_circ_24614
chr1	207930358	207940540	+	hsa_circ_23376
chr1	211526580	211527809	+	hsa_circ_16819
chr1	212218001	212220759	+	hsa_circ_05803
chr1	212502476	212506940	+	hsa_circ_11341
chr1	213037066	213046160	+	hsa_circ_31801
chr1	213046019	213056780	+	hsa_circ_31495
chr1	213037066	213058738	+	hsa_circ_05558
chr1	213037066	213062599	+	hsa_circ_04654
chr1	213046019	213062599	+	hsa_circ_11279
chr1	213244347	213251158	+	hsa_circ_27509
chr1	213246211	213277911	+	hsa_circ_0007433
chr1	213277795	213290752	+	hsa_circ_0005817
chr1	213251037	213290752	+	hsa_circ_16353
chr1	213290658	213303232	+	hsa_circ_0005522
chr1	213251037	213303232	+	hsa_circ_12420
chr1	213251037	213349835	+	hsa_circ_00597
chr1	213302869	213349835	+	hsa_circ_17549
chr1	213341200	213349835	+	hsa_circ_29359
chr1	215342541	215345526	+	hsa_circ_14319
chr1	215342541	215368435	+	hsa_circ_16905
chr1	215749243	215752480	+	hsa_circ_15107
chr1	215747128	215753342	+	hsa_circ_0003309
chr1	215759837	215768813	+	hsa_circ_21678
chr1	215753251	215777644	+	hsa_circ_03068
chr1	215768697	215785263	+	hsa_circ_26981
chr1	220275470	220276119	+	hsa_circ_13255
chr1	222897433	222898897	+	hsa_circ_13157
chr1	223934698	223936824	+	hsa_circ_0003498
chr1	223946971	223959941	+	hsa_circ_0004879
chr1	224553580	224559125	+	hsa_circ_21785
chr1	224868659	224922408	+	hsa_circ_27238
chr1	224918163	224922408	+	hsa_circ_14458
chr1	226016425	226019660	+	hsa_circ_0003740
chr1	228496799	228497260	+	hsa_circ_14338
chr1	230313963	230339036	+	hsa_circ_15649
chr1	230795209	230800333	+	hsa_circ_06972
chr1	230798886	230807386	+	hsa_circ_12315
chr1	231672958	231678357	+	hsa_circ_26123
chr1	231902885	231906816	+	hsa_circ_02057
chr1	231930987	231954263	+	hsa_circ_17060
chr1	233482187	233490757	+	hsa_circ_17227
chr1	233482187	233498039	+	hsa_circ_26050
chr1	235582787	235590554	+	hsa_circ_0006474
chr1	235582787	235594119	+	hsa_circ_18877
chr1	235582787	235597595	+	hsa_circ_07162
chr1	235597518	235600789	+	hsa_circ_0008908
chr1	235600636	235606226	+	hsa_circ_03519
chr1	236341713	236343328	+	hsa_circ_11740
chr1	236966727	236969533	+	hsa_circ_20466
chr1	236966727	236979843	+	hsa_circ_32127
chr1	236969443	236979843	+	hsa_circ_27373
chr1	236987418	236990196	+	hsa_circ_28622
chr1	237023132	237026854	+	hsa_circ_15477
chr1	237433796	237494282	+	hsa_circ_18305
chr1	237532833	237551483	+	hsa_circ_19061
chr1	237538016	237580423	+	hsa_circ_04496
chr1	237550580	237586548	+	hsa_circ_24543
chr1	237550580	237632487	+	hsa_circ_10910
chr1	237666588	237675091	+	hsa_circ_13737
chr1	237729866	237732619	+	hsa_circ_27462
chr1	240286478	240351562	+	hsa_circ_0004529
chr1	240341220	240351562	+	hsa_circ_0002413
chr1	240458121	240497529	+	hsa_circ_13053
chr1	240421244	240519208	+	hsa_circ_0004061
chr1	240421244	240555862	+	hsa_circ_27051
chr1	240458121	240555862	+	hsa_circ_03251
chr1	243456392	243471479	+	hsa_circ_23912
chr1	243468014	243507633	+	hsa_circ_0001992
chr1	243433406	243507633	+	hsa_circ_16313
chr1	243456392	243507633	+	hsa_circ_22652
chr1	243468014	243542165	+	hsa_circ_16181
chr1	243456392	243589860	+	hsa_circ_26803
chr1	243579003	243589860	+	hsa_circ_18254
chr1	244715623	244724447	+	hsa_circ_0006080
chr1	245165422	245180628	+	hsa_circ_0008294
chr1	245165422	245222760	+	hsa_circ_0002426
chr1	245530135	245530669	+	hsa_circ_0009150
chr1	245765878	245775278	+	hsa_circ_31958
chr1	246890193	246903603	+	hsa_circ_32422
chr10	355970	387269	-	hsa_circ_18135
chr10	412214	430086	-	hsa_circ_01878
chr10	454865	461828	-	hsa_circ_14671
chr10	518378	532470	-	hsa_circ_04753
chr10	882342	890995	-	hsa_circ_01511
chr10	909682	910210	-	hsa_circ_06295
chr10	909682	931700	-	hsa_circ_21086
chr10	930386	931700	-	hsa_circ_30121
chr10	3200231	3202522	-	hsa_circ_20526
chr10	3205916	3209234	-	hsa_circ_0003022
chr10	5690932	5695013	-	hsa_circ_12504
chr10	5815804	5828013	-	hsa_circ_02771
chr10	5827104	5842668	-	hsa_circ_23352
chr10	5827814	5842668	-	hsa_circ_08247
chr10	5836847	5842668	-	hsa_circ_14735
chr10	5838725	5842668	-	hsa_circ_0002478
chr10	6001716	6002530	-	hsa_circ_0007403
chr10	7262372	7318951	-	hsa_circ_21007
chr10	7262372	7327916	-	hsa_circ_31835
chr10	7285519	7327916	-	hsa_circ_21661
chr10	7290509	7327916	-	hsa_circ_07199
chr10	7318853	7327916	-	hsa_circ_20556
chr10	7811178	7822270	-	hsa_circ_01620
chr10	11523768	11527910	-	hsa_circ_26546
chr10	12039670	12046726	-	hsa_circ_0007448
chr10	12039670	12056183	-	hsa_circ_05421
chr10	13364834	13387028	-	hsa_circ_19839
chr10	13375816	13387028	-	hsa_circ_0003136
chr10	13701322	13705509	-	hsa_circ_02665
chr10	13701322	13717044	-	hsa_circ_0004183
chr10	13705452	13717044	-	hsa_circ_31868
chr10	13779843	13789819	-	hsa_circ_0008409
chr10	15174815	15183556	-	hsa_circ_17155
chr10	15317853	15326104	-	hsa_circ_18061
chr10	15875628	15876615	-	hsa_circ_0005636
chr10	15858833	15885271	-	hsa_circ_0007671
chr10	15863654	15885271	-	hsa_circ_22305
chr10	15875628	15885271	-	hsa_circ_0005825
chr10	15838098	15889942	-	hsa_circ_22191
chr10	15858833	15889942	-	hsa_circ_12109
chr10	15863654	15889942	-	hsa_circ_08871
chr10	15875628	15889942	-	hsa_circ_0006665
chr10	16794537	16796988	-	hsa_circ_0005767
chr10	16794537	16824083	-	hsa_circ_16072
chr10	17199439	17210916	-	hsa_circ_11790
chr10	17645558	17646046	-	hsa_circ_22183
chr10	18874877	18905222	-	hsa_circ_18213
chr10	22171210	22209892	-	hsa_circ_27949
chr10	22193450	22209892	-	hsa_circ_32673
chr10	22880557	22898646	-	hsa_circ_12752
chr10	22896855	22898646	-	hsa_circ_06918
chr10	24908401	24924032	-	hsa_circ_06589
chr10	27406504	27410377	-	hsa_circ_0006534
chr10	27420787	27425314	-	hsa_circ_16669
chr10	27431315	27434519	-	hsa_circ_02114
chr10	29946897	29975580	-	hsa_circ_0007338
chr10	32132388	32150586	-	hsa_circ_16912
chr10	32197099	32199491	-	hsa_circ_27235
chr10	32306070	32308887	-	hsa_circ_12049
chr10	33542955	33559784	-	hsa_circ_0002169
chr10	34558584	34573173	-	hsa_circ_10311
chr10	34620044	34649187	-	hsa_circ_21806
chr10	34648074	34673182	-	hsa_circ_08120
chr10	34661425	34688341	-	hsa_circ_26595
chr10	35349801	35360267	-	hsa_circ_11193
chr10	46120030	46122553	-	hsa_circ_30304
chr10	46135263	46148507	-	hsa_circ_31466
chr10	46751425	46753788	-	hsa_circ_0006236
chr10	47232155	47234518	-	hsa_circ_18162
chr10	47232155	47235609	-	hsa_circ_0005137
chr10	50701162	50714058	-	hsa_circ_18581
chr10	50708583	50714058	-	hsa_circ_10737
chr10	51606987	51613311	-	hsa_circ_11801
chr10	51606987	51620382	-	hsa_circ_07115
chr10	59975905	59997575	-	hsa_circ_28919
chr10	61564177	61612460	-	hsa_circ_0006246
chr10	61844359	61845011	-	hsa_circ_17693
chr10	62021616	62039397	-	hsa_circ_02354
chr10	62038531	62039397	-	hsa_circ_15111
chr10	64976966	64979743	-	hsa_circ_03260
chr10	65140077	65140242	-	hsa_circ_0006743
chr10	69699344	69700862	-	hsa_circ_0007997
chr10	69714351	69726559	-	hsa_circ_03318
chr10	69726439	69752439	-	hsa_circ_30842
chr10	69751955	69773943	-	hsa_circ_0005190
chr10	69714351	69773943	-	hsa_circ_31775
chr10	69726439	69785433	-	hsa_circ_0004292
chr10	69748419	69804320	-	hsa_circ_0009151
chr10	69773782	69804320	-	hsa_circ_10998
chr10	69785302	69804320	-	hsa_circ_25564
chr10	69792534	69804320	-	hsa_circ_0004258
chr10	70115109	70123870	-	hsa_circ_0006031
chr10	70123346	70123870	-	hsa_circ_08087
chr10	70152894	70154208	-	hsa_circ_01941
chr10	70152894	70156638	-	hsa_circ_25630
chr10	70218860	70229920	-	hsa_circ_26730
chr10	70227879	70229920	-	hsa_circ_07413
chr10	70246900	70253327	-	hsa_circ_00282
chr10	70246900	70263452	-	hsa_circ_0002624
chr10	70246900	70266475	-	hsa_circ_08835
chr10	70246900	70276600	-	hsa_circ_28224
chr10	73887839	73892939	-	hsa_circ_0008195
chr10	73956568	73973089	-	hsa_circ_29863
chr10	74100546	74100928	-	hsa_circ_31328
chr10	74103123	74104885	-	hsa_circ_0006017
chr10	74322652	74326552	-	hsa_circ_00637
chr10	74790028	74806859	-	hsa_circ_0007093
chr10	74906033	74923708	-	hsa_circ_26168
chr10	75156276	75160615	-	hsa_circ_0006276
chr10	75296026	75299351	-	hsa_circ_29689
chr10	75478917	75481262	-	hsa_circ_0003397
chr10	78704530	78729825	-	hsa_circ_13381
chr10	79613111	79614128	-	hsa_circ_22949
chr10	79741911	79744056	-	hsa_circ_19366
chr10	79761954	79767624	-	hsa_circ_01261
chr10	81813151	81813342	-	hsa_circ_00160
chr10	81917396	81923899	-	hsa_circ_0003396
chr10	88211723	88233730	-	hsa_circ_06364
chr10	88227035	88233730	-	hsa_circ_06459
chr10	88230748	88233730	-	hsa_circ_0002727
chr10	88231964	88233730	-	hsa_circ_12258
chr10	88817447	88822592	-	hsa_circ_0007491
chr10	88834307	88836413	-	hsa_circ_0007202
chr10	89527429	89536184	-	hsa_circ_0007229
chr10	89530708	89536184	-	hsa_circ_0002281
chr10	93841076	93851701	-	hsa_circ_29380
chr10	93902785	93904869	-	hsa_circ_0002435
chr10	94243011	94267962	-	hsa_circ_19547
chr10	94291504	94297307	-	hsa_circ_18201
chr10	95072776	95076570	-	hsa_circ_0005392
chr10	95140975	95148911	-	hsa_circ_0005898
chr10	97141441	97170534	-	hsa_circ_29591
chr10	97192204	97200937	-	hsa_circ_23984
chr10	97396849	97402963	-	hsa_circ_0004882
chr10	98303832	98325183	-	hsa_circ_29230
chr10	99150179	99150601	-	hsa_circ_0008477
chr10	99196947	99197507	-	hsa_circ_08147
chr10	99196947	99198460	-	hsa_circ_07563
chr10	99236439	99238146	-	hsa_circ_0006520
chr10	101659675	101659823	-	hsa_circ_0005796
chr10	102019974	102021820	-	hsa_circ_0006718
chr10	103344358	103345913	-	hsa_circ_0006555
chr10	103432671	103433430	-	hsa_circ_15859
chr10	103384501	103436193	-	hsa_circ_21929
chr10	103427642	103436193	-	hsa_circ_19957
chr10	103432671	103436193	-	hsa_circ_09101
chr10	103557736	103567658	-	hsa_circ_04887
chr10	103649168	103717489	-	hsa_circ_0007564
chr10	103699619	103717489	-	hsa_circ_28416
chr10	103716353	103755112	-	hsa_circ_32288
chr10	103734968	103755112	-	hsa_circ_21728
chr10	103783233	103789502	-	hsa_circ_15885
chr10	103783233	103793096	-	hsa_circ_0002523
chr10	103783233	103799882	-	hsa_circ_16366
chr10	103783431	103799882	-	hsa_circ_05195
chr10	104445572	104449700	-	hsa_circ_07570
chr10	105106994	105108756	-	hsa_circ_10302
chr10	105382226	105420872	-	hsa_circ_0005620
chr10	108458971	108469099	-	hsa_circ_01377
chr10	116225456	116233715	-	hsa_circ_30117
chr10	116247716	116251637	-	hsa_circ_07492
chr10	116331055	116361720	-	hsa_circ_08781
chr10	117849251	117856275	-	hsa_circ_14400
chr10	120460817	120489922	-	hsa_circ_03713
chr10	120824910	120833449	-	hsa_circ_32325
chr10	120832401	120833449	-	hsa_circ_26979
chr10	121275020	121286936	-	hsa_circ_24238
chr10	121338237	121347760	-	hsa_circ_22121
chr10	123298105	123325218	-	hsa_circ_26624
chr10	123324015	123325218	-	hsa_circ_10261
chr10	123549683	123629553	-	hsa_circ_07577
chr10	123661905	123670666	-	hsa_circ_18217
chr10	123549683	123683844	-	hsa_circ_26324
chr10	123658355	123683844	-	hsa_circ_0008742
chr10	123661905	123683844	-	hsa_circ_08766
chr10	123670420	123683844	-	hsa_circ_0003419
chr10	123673304	123683844	-	hsa_circ_09666
chr10	123718838	123721032	-	hsa_circ_22558
chr10	125798030	125806240	-	hsa_circ_06138
chr10	126097110	126097534	-	hsa_circ_0002676
chr10	126097110	126100769	-	hsa_circ_0008898
chr10	126370175	126370948	-	hsa_circ_29814
chr10	126370175	126384781	-	hsa_circ_21003
chr10	126370175	126395456	-	hsa_circ_24250
chr10	126384726	126395456	-	hsa_circ_0008456
chr10	126395204	126395456	-	hsa_circ_32714
chr10	126463243	126478907	-	hsa_circ_21533
chr10	126727565	126799662	-	hsa_circ_14392
chr10	133106473	133107562	-	hsa_circ_32119
chr10	133784141	133787447	-	hsa_circ_29413
chr10	225933	267296	+	hsa_circ_27970
chr10	225933	295028	+	hsa_circ_14420
chr10	1046616	1053068	+	hsa_circ_29944
chr10	1125950	1126416	+	hsa_circ_17966
chr10	1118055	1126416	+	hsa_circ_26045
chr10	1118055	1142186	+	hsa_circ_01098
chr10	1130342	1142186	+	hsa_circ_15268
chr10	1130342	1151207	+	hsa_circ_02164
chr10	3160973	3162236	+	hsa_circ_05076
chr10	7839009	7844817	+	hsa_circ_04997
chr10	12123470	12126750	+	hsa_circ_21452
chr10	12123470	12129728	+	hsa_circ_27461
chr10	12123470	12131254	+	hsa_circ_10559
chr10	12126538	12133683	+	hsa_circ_21657
chr10	12123470	12133683	+	hsa_circ_15687
chr10	12130984	12136270	+	hsa_circ_0006972
chr10	12123470	12136270	+	hsa_circ_13965
chr10	12123470	12139995	+	hsa_circ_00536
chr10	12123470	12143180	+	hsa_circ_18397
chr10	12160747	12160917	+	hsa_circ_05816
chr10	12123470	12162266	+	hsa_circ_24773
chr10	12136071	12162266	+	hsa_circ_09456
chr10	12159671	12162266	+	hsa_circ_02056
chr10	12160747	12162266	+	hsa_circ_31371
chr10	12202928	12204288	+	hsa_circ_10696
chr10	13214375	13214765	+	hsa_circ_0002109
chr10	13214375	13217681	+	hsa_circ_16528
chr10	13233298	13234568	+	hsa_circ_0004477
chr10	14938844	14939516	+	hsa_circ_0006780
chr10	17730025	17738868	+	hsa_circ_10061
chr10	17746429	17747740	+	hsa_circ_26583
chr10	20290703	20357168	+	hsa_circ_14215
chr10	20436712	20466338	+	hsa_circ_05123
chr10	22002700	22016857	+	hsa_circ_17280
chr10	22019828	22024164	+	hsa_circ_07611
chr10	24813251	24817048	+	hsa_circ_15957
chr10	25684839	25701402	+	hsa_circ_21939
chr10	26789747	26792203	+	hsa_circ_0006063
chr10	26993605	26998697	+	hsa_circ_0008115
chr10	26994214	26998697	+	hsa_circ_0001963
chr10	26994214	27009288	+	hsa_circ_0008134
chr10	27453992	27454468	+	hsa_circ_0000225
